intercolumnar_distance,upper_margin,lower_margin,exploitation,row_number,modular_ratio,interlinear_spacing,weight,peak_number,modular_ratio/interlinear_spacing,class
0.019197,-0.040001,0.288973,-0.042597,0.261718,0.190314,0.371178,-0.073411,0.001721,0.083699,F
-0.252367,-0.110662,0.452567,0.888321,0.17234,1.26996,0.257927,-0.635661,-0.278912,1.10683,D
-0.252367,-0.401156,0.466793,0.631147,0.261718,0.273364,0.748682,-0.040424,0.874802,-0.045954,E
-0.240024,-0.534626,0.075589,-0.617039,0.17234,1.35301,1.201687,-1.748339,-0.746634,0.624601,E
0.080916,0.438921,0.14316,-0.523288,0.261718,0.06574,0.673182,-1.274972,-1.027268,-0.183442,G
0.25373,-0.197025,0.260522,0.326888,0.261718,-0.391033,-0.195078,-1.011524,-0.43482,-0.137729,F
0.167323,0.226939,0.239183,-0.094813,0.17234,0.314889,0.408929,0.103522,-0.559546,0.170484,A
-0.116585,-0.212727,-0.027547,-0.927921,0.351096,0.979286,-2.460103,-2.179788,-1.49499,-1.606454,E
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-0.806282,0.257927,0.458397,0.562987,-0.751359,D
-0.017834,-0.055704,0.23207,0.604621,-0.989576,0.06574,0.446679,0.849365,0.219991,-0.057128,A
0.142636,-0.448263,0.438342,0.978909,0.261718,-0.432558,0.069175,0.270824,-0.123005,-0.302704,F
0.056229,0.124874,0.136047,0.14974,0.17234,0.024215,0.069175,0.351341,0.095265,0.134548,A
0.056229,-0.016448,0.345875,-0.053786,0.17234,-0.01731,0.144676,0.49449,0.687713,0.043544,A
0.117948,0.627349,0.075589,0.831628,0.261718,0.813187,0.408929,1.327411,0.40708,0.614535,A
0.09326,0.329004,0.271191,-0.813522,0.17234,1.103861,0.333428,-0.379825,-0.497183,0.916034,A
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.190314,-0.270579,-0.597432,-0.403638,0.457421,F
-0.178304,0.902141,-0.041773,0.593103,0.261718,-0.141884,0.446679,0.499752,-0.029461,-0.228275,F
0.043885,0.007106,1.348781,-1.249397,-0.185173,-0.349509,0.257927,1.530127,0.344717,-0.334143,E
0.09326,0.054213,0.374326,0.378926,0.261718,0.107265,0.371178,1.077554,0.438262,-0.003664,H
0.056229,0.054213,0.392108,-0.02896,0.261718,-0.681707,0.786433,0.739746,0.843621,-0.87601,H
0.080916,0.203385,0.310311,0.26951,0.261718,-0.183409,0.257927,0.590208,0.126447,-0.178729,H
0.25373,0.219088,0.14316,0.720541,0.261718,0.564038,0.106925,0.111599,-0.029461,0.57708,A
-3.498799,0.745117,0.150273,0.685183,-4.922215,-0.889332,0.55993,0.979196,-2.243345,-0.959672,A
-0.091897,-0.189174,0.345875,0.235912,0.261718,-0.141884,-0.006326,-0.46731,-0.247731,-0.005074,A
0.043885,-0.157769,0.228514,-0.211361,0.261718,0.397939,-0.157328,-0.570717,0.032902,0.581263,F
-0.338774,-0.267686,0.441898,0.616019,0.440474,0.647088,-1.516343,0.81731,1.623157,1.803026,X
-3.498799,-0.754459,0.477462,1.600496,-4.922215,0.730137,0.710932,0.499732,-0.87136,0.379979,X
0.229043,-0.22843,0.324537,-0.869141,0.261718,-0.972381,0.106925,-0.408171,0.095265,-0.825438,F
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.557133,0.446679,-0.351109,0.438262,-0.618247,H
0.15498,-0.448263,0.356544,-0.003837,0.261718,0.564038,0.031425,-0.59285,-0.559546,0.615065,F
0.241386,-0.43256,0.349432,-1.029281,0.261718,-0.847807,-0.006326,0.058634,0.18881,-0.653122,F
-0.091897,-0.220579,0.274747,0.567174,-0.185173,0.480988,0.710932,0.72035,0.126447,0.152679,A
-0.314087,-0.157769,0.043581,1.051505,0.17234,0.107265,0.52218,0.680587,-0.029461,-0.053186,E
0.09326,0.10132,0.313868,0.756586,0.351096,-0.349509,0.257927,1.213113,0.095265,-0.329249,A
-0.215336,-1.296191,0.491688,1.050073,0.61923,-0.224934,-1.32759,0.577996,2.52742,0.776918,X
-0.00549,0.611647,0.022242,1.012179,0.261718,1.311485,0.55993,-0.978537,-0.840179,0.954984,A
-0.22768,0.250492,0.207175,-0.481276,0.261718,-0.515608,-0.044076,-0.107115,0.313536,-0.32785,E
0.192011,-0.369751,0.278304,-0.659618,0.261718,0.480988,-0.42158,-1.183331,-0.528364,0.816519,F
0.130292,0.533135,-0.045329,-0.942602,0.261718,-0.640182,0.295677,-0.825252,-0.060642,-0.613569,G
-0.017834,-0.440412,0.267634,1.39515,0.261718,0.730137,0.069175,1.360398,0.812439,0.765767,A
0.068573,-0.189174,-2.090261,-0.633539,0.17234,1.602159,-0.044076,-0.849425,-0.497183,1.629071,E
-0.363462,-0.189174,,0.681245,0.17234,0.231839,0.295677,0.830319,0.095265,0.18571,C
0.25373,-0.197025,0.260522,0.326888,0.261718,0.564038,-0.044076,0.101425,-0.091823,0.690157,F
0.105604,0.014957,0.377883,-0.432222,0.261718,-0.307984,0.333428,-0.414364,0.999528,-0.320087,H
-0.215336,0.281897,0.107596,0.73922,0.082961,-1.013906,-0.308329,1.714205,E,-0.648119,E
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.636779,-1.818346,-1.4062,0.064084,-0.420193,I
0.117948,-0.189174,0.029355,0.763359,0.887365,-0.224934,-0.799085,3.066643,2.465057,0.39037,I
0.068573,0.289748,0.107596,1.267115,0.261718,0.439463,0.220177,0.952015,-0.154186,0.391166,A
-0.338774,-0.267686,0.441898,0.616019,0.440474,-0.474083,-1.440842,0.068167,2.028517,0.564916,X
-0.153617,-0.840822,0.139604,-0.971903,0.17234,0.647088,0.786433,-2.889615,-1.027268,0.287491,X
-0.252367,-0.008597,-2.044028,0.342613,0.351096,-0.391033,0.446679,1.027074,2.246787,-0.471234,X
-0.104241,0.022808,0.377883,1.279945,0.17234,-1.429155,-4.87613,-4.247781,-3.771237,-2.02854,X
-0.079554,0.187683,-0.070224,0.211236,0.261718,1.35301,-0.044076,-0.797392,0.095265,1.405159,A
0.31545,0.540986,0.029355,-0.395163,0.261718,-0.557133,0.408929,-0.301386,0.18881,-0.593896,G
0.488263,-0.259834,0.050694,-0.755517,0.976743,1.975883,-1.32759,-0.900973,0.282354,3.018389,I
-0.128929,-0.283388,0.488131,0.833628,0.797987,-0.930856,-1.403091,0.734542,1.498432,0.108437,Y
-0.301743,-0.055704,0.210732,-0.147477,0.261718,0.273364,0.333428,-0.149072,0.905984,0.241272,E
0.179667,-0.047852,0.274747,-0.605223,0.261718,-0.972381,0.295677,0.00396,-0.185368,-0.914743,F
0.229043,0.242641,0.089814,0.12023,0.261718,-0.764757,0.484429,0.865615,0.219991,-0.807476,A
0.352481,-0.448263,0.196506,-0.528002,0.976743,0.190314,-1.214339,-0.944385,1.186617,1.09979,I
-0.190648,-1.09206,0.402778,0.749425,0.17234,0.647088,0.295677,0.284823,0.219991,0.551306,D
-0.437525,-0.471816,0.463236,-0.545248,0.261718,0.647088,0.748682,-1.480464,0.001721,0.279427,E
0.229043,-1.044953,0.349432,0.84243,0.261718,1.685209,0.220177,1.092504,0.40708,1.51069,A
0.130292,-0.456114,0.292529,0.202672,0.261718,0.564038,0.069175,0.146372,-0.123005,0.626602,A
0.019197,0.588093,0.260522,-1.348758,0.082961,0.107265,0.257927,-1.221541,-0.559546,0.076865,A
0.068573,-1.16272,-3.210528,-0.829367,0.261718,2.972479,1.314939,-1.431906,-0.559546,1.954378,A
-0.16596,-0.173471,-2.908234,-1.670024,0.351096,0.024215,-0.006326,0.506489,-0.091823,0.153644,F
3.265629,-0.251983,0.125378,-2.12386,0.976743,-0.972381,0.446679,-2.977276,-2.180982,-0.985784,I
-0.128929,0.383963,0.23207,1.248675,0.261718,0.14879,-0.232828,1.213617,0.687713,0.406283,A
0.241386,-0.322644,0.310311,0.49055,0.261718,0.231839,0.031425,0.620865,0.064084,0.313024,A
0.25373,-2.426761,0.352988,-0.05119,-0.095795,0.356414,0.220177,-0.274263,-0.154186,0.331119,A
0.809204,-0.291239,0.036468,-0.399281,0.976743,0.231839,0.069175,-0.786616,0.843621,0.344549,I
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.058835,0.408929,0.235431,0.032902,-0.155884,A
0.846235,0.014957,-0.052442,0.98795,0.261718,1.228436,0.937434,0.089757,-0.341275,0.668819,A
-0.141273,-0.055704,0.207175,0.246982,0.261718,-0.058835,0.333428,1.187523,-0.091823,-0.125204,F
-0.38815,0.321153,0.107596,0.886232,0.351096,2.349606,0.55993,-0.884489,-0.154186,1.888944,F
-3.498799,0.391814,0.374326,-5.440122,0.261718,-0.266459,0.408929,0.664064,0.469443,-0.334481,A
-0.030178,-0.063555,0.274747,-0.394925,0.261718,-0.598658,-0.006326,-0.078672,-0.091823,-0.426618,F
0.068573,0.533135,0.488131,0.255665,-0.632064,0.190314,0.597681,0.266709,0.001721,-0.042048,A
-0.030178,0.014957,0.264078,0.374062,0.261718,0.14879,-0.006326,0.568541,0.282354,0.267155,A
-0.375806,-0.291239,-3.210528,-0.835274,0.082961,-0.058835,0.106925,-0.457331,0.064084,0.021278,D
-0.030178,0.438921,-0.045329,0.766462,0.17234,-0.058835,0.257927,0.663967,0.469443,-0.069256,A
0.080916,0.313302,0.079145,0.588985,0.261718,0.356414,0.899684,-0.285155,0.313536,-0.053548,F
0.57467,-0.134216,0.160942,1.252465,0.976743,-2.301176,-3.403863,-3.792335,-3.054063,-3.070598,I
-0.16596,0.007106,-2.172058,-0.165858,0.261718,-0.515608,-0.232828,1.399695,0.937165,-0.220898,E
0.4142,-0.16562,0.05425,-0.891996,0.976743,-1.22153,-0.912336,-2.373263,-0.684271,-0.526616,I
-0.486901,-0.03215,0.196506,-0.633748,0.261718,0.647088,0.673182,-0.551476,0.313536,0.320728,C
-0.030178,0.305451,-3.203415,-0.130828,0.17234,3.097054,0.55993,-0.877383,-0.278912,2.605561,A
-0.252367,0.093469,0.239183,-0.021441,0.17234,1.186911,-0.119577,-1.1744,-0.310094,1.302979,A
0.167323,0.226939,0.239183,-0.094813,0.17234,-0.391033,,0.41912,-0.559546,-0.290624,A
0.47592,-0.338346,0.047137,-0.000972,0.976743,-0.01731,-0.874585,-0.817389,0.812439,0.656716,I
0.364825,-0.047852,-0.038216,0.327813,0.261718,-0.058835,0.371178,0.599023,0.064084,-0.132678,A
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.266459,0.597681,0.007571,-0.247731,-0.441217,F
-0.252367,0.062064,0.171611,-0.420108,0.261718,-0.058835,0.069175,-0.077138,,0.052875,E
0.031541,0.2976,-3.210528,-0.58359,-0.721442,0.06574,-0.044076,0.383434,0.095265,0.214208,A
0.31545,-0.047852,0.14316,-0.574788,0.261718,0.314889,0.031425,-0.003826,0.282354,0.388332,A
0.167323,0.148427,0.278304,-0.289596,0.261718,-0.806282,0.635431,0.265815,0.594169,-0.93649,H
0.130292,0.870736,-3.210528,0.062493,0.261718,0.397939,0.257927,0.934016,0.18881,0.340426,A
0.080916,0.313302,0.079145,0.588985,0.261718,-0.515608,0.106925,0.704021,0.095265,-0.404449,F
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.186911,0.975185,0.440981,1.560794,0.61216,X
0.599358,-2.426761,0.011573,0.54026,0.976743,-0.474083,-1.365341,1.682519,2.153242,0.548316,I
0.648733,-0.197025,0.029355,0.335213,-0.185173,-2.010502,-1.25209,-1.369156,-0.559546,-1.118848,I
0.648733,0.242641,-0.045329,-0.444157,0.261718,0.813187,0.484429,0.113094,-0.029461,0.574621,A
0.117948,0.23479,0.050694,0.220456,0.261718,2.017408,0.899684,-1.302658,-0.684271,1.364702,A
0.463576,0.109171,0.224957,-1.411178,0.261718,0.06574,0.257927,0.468454,0.282354,0.050018,A
0.080916,0.014957,0.064919,0.346104,0.17234,-0.391033,0.52218,-0.511597,-0.372457,-0.516851,A
0.006853,0.376111,0.125378,-1.299376,-1.078955,2.474181,0.52218,-0.4949,-0.528364,2.011484,G
-0.202992,0.203385,0.33165,-1.115215,0.082961,-1.013906,0.220177,1.613517,0.905984,-0.913742,D
0.080916,0.313302,0.079145,0.588985,0.261718,0.024215,0.371178,0.488724,0.001721,-0.044254,F
-0.00549,-0.322644,0.100483,-0.519439,0.261718,-1.013906,0.182426,-0.593608,0.126447,-0.90112,A
0.142636,-1.916434,-0.023991,-0.504341,0.261718,0.14879,0.182426,0.960557,0.438262,0.146555,A
0.15498,-0.040001,0.363657,1.200934,0.261718,0.730137,0.220177,-1.121163,-1.027268,0.674051,A
-0.104241,-0.197025,0.221401,0.17367,0.261718,-0.058835,-0.006326,0.080826,-0.341275,0.071488,F
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.30458,-2.988609,0.206405,-0.060642,-2.482018,E
0.006853,-0.668096,0.477462,1.62168,0.17234,2.80638,0.52218,-1.485784,-1.557353,2.323157,A
-0.449869,-0.291239,0.434785,-0.068824,0.261718,-0.266459,0.106925,0.038286,0.687713,-0.178464,E
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.058835,0.257927,-1.048976,-0.185368,-0.072185,A
0.080916,0.650903,-0.023991,0.472826,0.261718,0.231839,0.937434,0.427818,0.219991,-0.176872,A
0.512951,-0.416858,0.125378,0.549719,0.976743,-0.224934,-1.28984,0.313034,1.24898,0.736436,I
-0.104241,-0.079257,0.011573,0.220903,0.261718,0.605563,0.484429,0.277814,0.40708,0.381473,A
0.080916,-0.118513,0.445454,-0.188027,0.261718,1.560634,0.333428,0.410946,0.375899,1.34117,A
-0.042522,-0.110662,0.40989,1.097277,0.261718,1.228436,0.446679,-0.341207,-0.466001,0.949017,A
-0.104241,-1.037102,0.388552,-1.099311,0.17234,-0.058835,0.824183,-1.582958,0.40708,-0.371309,X
0.512951,-0.306942,0.061363,1.371548,0.976743,-0.474083,-1.403091,1.603615,1.68552,0.531849,I
0.130292,0.870736,-3.210528,0.062493,0.261718,0.771662,0.333428,0.93821,0.687713,0.624035,A
0.15498,0.140576,0.228514,0.766134,-1.257711,1.768258,0.824183,-0.244091,-0.060642,1.201029,A
-0.215336,-1.296191,0.491688,1.050073,0.61923,-0.391033,-1.138838,1.277494,2.74569,0.442677,X
0.068573,-0.189174,-2.090261,-0.633539,0.17234,0.231839,1.050686,0.44667,0.562987,-0.236461,E
0.562327,0.046362,0.210732,-1.052078,0.976743,-0.889332,-1.101088,-1.098544,0.375899,-0.079768,I
0.056229,0.187683,-0.031104,-0.958476,0.261718,-0.806282,0.295677,-1.371058,-0.684271,-0.766187,F
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.432558,-0.006326,-0.952715,-0.060642,-0.274567,A
-0.128929,-0.283388,0.488131,0.833628,0.797987,0.190314,-1.403091,0.076282,0.781258,1.276675,Y
-0.215336,-0.102811,0.360101,0.941284,0.17234,P,-0.044076,1.204725,0.812439,0.092765,E
0.080916,0.486028,0.14316,0.006427,0.261718,0.107265,0.484429,1.39321,0.469443,-0.059841,G
-2.276758,0.454623,0.050694,-2.161546,-4.832837,-2.965574,-0.308329,0.561978,-1.869167,-2.492205,A
0.105604,0.556689,-0.031104,0.619301,0.17234,0.107265,-0.912336,0.01027,-0.060642,0.794494,A
-3.498799,-0.22843,-3.210528,-0.316957,-4.922215,2.681805,0.182426,D,-0.590727,2.455233,A
0.142636,-0.244132,-3.206971,0.165524,0.887365,0.273364,0.597681,-0.752523,0.937165,0.034454,I
-0.314087,-0.063555,0.42056,0.003921,0.17234,-0.640182,0.748682,-0.195204,0.375899,-0.835275,D
-0.190648,-0.063555,0.441898,1.289493,0.261718,-0.598658,0.484429,-0.041181,-0.310094,-0.669577,E
0.031541,0.117022,-0.176916,-0.620739,-1.168333,1.020811,1.956696,-0.610732,-0.185368,-0.036587,A
0.377169,0.014957,0.381439,0.292753,0.261718,-0.723232,0.333428,0.968013,1.186617,-0.705803,H
0.266074,-0.134216,0.214288,-0.229323,0.261718,-0.847807,0.257927,0.326062,0.251173,-0.763909,F
-0.22768,0.289748,0.132491,-0.234783,0.261718,-1.138481,0.295677,0.500897,0.999528,-1.064588,E
-0.338774,-0.267686,0.441898,0.616019,0.440474,0.397939,-0.836835,0.115812,1.903791,1.053426,X
0.105604,-0.251983,0.466793,0.287084,0.261718,0.439463,0.333428,0.056401,-0.278912,0.329732,A
-0.042522,-0.189174,0.33165,-0.664392,0.261718,-1.096956,0.182426,-0.408811,0.313536,-0.962288,H
-0.104241,0.23479,0.214288,0.314028,0.17234,0.273364,0.673182,-0.458612,0.157628,-0.000807,H
0.599358,0.752968,0.008017,-1.737905,-0.095795,-0.432558,0.55993,-1.175837,-0.247731,-0.562817,F
0.759828,-1.304042,-0.023991,-0.973663,-0.006417,0.647088,-0.987837,1.614527,2.340331,1.405171,I
0.080916,0.062064,0.203619,0.577021,0.261718,0.356414,0.786433,0.669365,0.562987,0.005281,H
-0.128929,0.572391,-0.031104,0.319399,0.261718,0.356414,0.484429,0.215549,0.562987,0.1643,G
-0.030178,-0.220579,0.242739,1.988271,0.17234,-0.01731,-3.026359,0.47822,-0.590727,-1.459996,A
-0.128929,0.705861,0.413447,2.004055,0.61923,1.145386,-1.591843,0.640203,1.311343,2.396464,Y
0.846235,0.014957,-0.052442,0.98795,0.261718,-0.141884,0.55993,0.956247,0.064084,-0.311685,A
0.056229,-0.016448,0.345875,-0.053786,0.17234,-1.013906,0.106925,0.314257,0.843621,-0.861543,A
0.340137,-0.29909,0.719297,-0.434818,0.17234,-0.307984,0.371178,-0.395473,-0.247731,-0.360942,D
0.068573,-0.204876,0.424116,1.412158,0.261718,0.854712,0.182426,0.318703,0.344717,0.77822,A
0.192011,-0.03215,0.452567,-0.877078,0.261718,-0.474083,0.408929,0.230208,-0.060642,-0.524579,A
-0.264711,-0.448263,0.431229,-1.121421,0.261718,0.107265,-0.195078,0.384813,0.282354,0.343729,F
-0.042522,0.2976,0.079145,1.500568,0.351096,,0.333428,0.632825,-0.216549,-0.409608,F
0.266074,0.211237,0.114709,0.937882,0.261718,1.228436,0.371178,0.889069,-0.372457,1.013837,A
0.303106,0.022808,0.146717,-1.815842,0.261718,0.024215,0.597681,-0.594986,0.375899,-0.183406,A
0.241386,-0.322644,0.310311,0.49055,0.261718,0.397939,0.295677,0.114278,-0.154186,0.324561,A
0.019197,-0.016448,0.324537,-0.20781,0.261718,-0.640182,0.55993,-0.480241,0.781258,-0.742535,H
0.377169,-0.079257,0.153829,-1.102952,0.261718,0.14879,0.52218,0.757782,-0.247731,-0.03215,A
-0.153617,-0.354049,0.37077,-0.513262,0.261718,-1.096956,-0.119577,-1.765579,-1.307901,-0.830441,F
0.117948,-0.008597,0.623275,-0.855684,0.17234,0.024215,-2.724356,0.650221,-0.091823,-1.576714,A
0.117948,-0.008597,0.623275,-0.855684,0.17234,0.771662,0.484429,0.050013,-0.278912,0.532524,A
0.142636,-0.244132,-3.206971,0.165524,0.887365,-0.515608,-0.836835,0.72068,0.18881,0.140877,I
0.327793,-0.142067,0.481018,-2.171392,0.261718,0.190314,0.55993,0.446437,0.750076,-0.015562,A
0.031541,0.36826,-0.027547,0.237135,0.17234,0.14879,0.484429,-0.789528,-0.091823,0.001158,A
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.605563,0.144676,0.407237,0.095265,0.618658,A
0.031541,0.140576,0.399221,-0.817372,0.261718,-0.640182,0.446679,0.80236,0.750076,-0.679752,H
-0.240024,0.117022,0.235627,0.902912,0.17234,-1.055431,0.333428,1.972779,0.937165,-1.005614,E
0.006853,0.407516,0.274747,-0.083803,0.261718,0.896237,-0.044076,-0.812594,0.064084,0.968076,H
-0.042522,-2.395356,-3.210528,-1.128463,-0.721442,-0.515608,0.182426,0.356253,0.562987,-0.435792,A
0.25373,-0.338346,0.352988,-1.154243,0.17234,-0.557133,0.257927,0.348428,0.032902,-0.527134,F
0.105604,-0.087108,0.367214,1.522618,0.261718,-0.141884,0.182426,2.047471,0.500624,-0.100901,A
-0.252367,0.069915,0.246296,0.52355,0.261718,0.231839,0.031425,-0.19264,0.594169,0.30608,E
-0.215336,-0.204876,0.456124,-0.099826,0.17234,-0.640182,0.106925,0.951762,0.687713,-0.521914,E
0.364825,-0.000745,-0.052442,1.293223,0.976743,0.356414,-1.28984,0.111929,0.843621,1.329404,I
-0.38815,-1.021399,0.057807,1.228564,-0.006417,2.183507,0.748682,-0.052209,1.186617,1.606697,X
-0.38815,-1.021399,0.057807,1.228564,-0.006417,1.145386,0.408929,0.798924,2.059698,0.974284,X
-0.042522,-0.236281,-3.210528,-0.272051,0.261718,0.688613,0.106925,-0.760696,-0.310094,0.681116,A
0.179667,-0.212727,0.132491,-1.306507,0.261718,-0.557133,-11.935457,-1.973674,-1.682078,-6.719324,A
0.105604,-0.189174,0.164499,-0.683757,0.261718,-0.141884,0.446679,-0.779024,-0.060642,-0.240427,A
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.723232,0.597681,-0.550563,-0.403638,-0.837915,C
-0.054866,0.203385,0.05425,-0.028782,0.261718,0.06574,0.295677,0.40483,0.874802,0.016444,G
0.068573,0.007106,0.288973,0.592954,0.261718,-0.183409,0.257927,0.350971,0.469443,-0.155185,H
-2.215039,-0.173471,3.941399,-1.56941,-2.509005,-2.799474,0.484429,2.119948,-1.432627,-2.613118,A
0.15498,-0.322644,0.175168,0.126526,0.17234,-0.432558,0.182426,0.298356,-0.247731,-0.357796,A
0.15498,-0.16562,-3.210528,-1.32068,-0.185173,0.937762,0.484429,-1.334441,-0.43482,0.691339,A
-0.338774,-0.197025,0.530808,1.146271,0.708609,-0.598658,-1.591843,0.450922,0.905984,0.536756,Y
0.130292,0.077766,-0.045329,0.285383,-0.095795,R,0.937434,0.115754,0.219991,-0.027003,A
-0.042522,0.407516,-3.210528,-0.636404,0.261718,0.564038,0.484429,-0.650106,-0.216549,0.358761,A
0.080916,0.014957,0.064919,0.346104,0.17234,0.439463,0.52218,0.790595,0.18881,0.221285,A
0.352481,-0.259834,0.463236,-1.127687,-1.078955,0.107265,-0.006326,0.772344,0.157628,0.242647,F
0.47592,-0.283388,0.107596,0.080127,0.976743,-1.636779,-1.063338,-0.712954,0.62535,-0.836143,I
-0.277055,-1.963541,0.616162,0.437826,0.17234,1.643684,0.144676,-0.13123,-0.123005,1.552496,D
-3.498799,-0.16562,0.811764,-1.809159,-4.922215,-1.138481,0.333428,-1.938377,-2.679886,-1.066854,A
0.142636,-0.291239,-3.210528,-2.167812,0.351096,-1.055431,0.069175,0.098164,0.282354,-0.880144,F
-0.116585,0.281897,0.335206,-0.518215,0.082961,-2.135077,0.295677,-1.572085,0.001721,-1.941345,D
0.31545,-0.236281,0.37077,0.812174,0.261718,-0.515608,0.182426,-0.395027,-0.87136,-0.446401,A
0.080916,-0.244132,0.214288,-0.37914,0.261718,-0.183409,0.031425,-1.408297,-0.808997,-0.060251,F
0.130292,-0.157769,0.577041,-0.670986,0.17234,-0.806282,-0.006326,0.050304,0.375899,-0.626528,C
-3.498799,-0.03215,-2.481465,-0.333876,-4.922215,0.314889,0.257927,-0.68086,-0.029461,0.258608,A
0.142636,0.069915,0.399221,0.568039,-1.168333,0.14879,0.333428,0.541806,0.531806,0.08077,A
0.019197,0.077766,0.349432,-0.356523,0.261718,0.480988,0.408929,-0.977625,0.219991,0.321535,H
0.599358,-0.377602,0.242739,-0.151028,0.976743,-0.515608,-1.063338,0.180912,1.342524,0.284032,I
-0.141273,0.250492,0.406334,1.250286,-2.687761,0.896237,-0.195078,2.277718,1.342524,1.073679,E
-0.22768,0.046362,0.214288,0.746888,0.261718,-0.515608,0.295677,1.726184,0.781258,-0.508171,E
0.47592,-0.338346,0.047137,-0.000972,0.976743,0.107265,-1.176589,-0.16874,0.937165,1.006918,I
0.624046,-2.426761,0.178724,0.711352,1.066121,-0.640182,-1.25209,1.445807,2.059698,0.295569,I
-0.06721,-0.43256,-3.210528,-0.875108,0.17234,-0.224934,0.295677,0.508741,0.812439,-0.225455,A
-0.00549,-0.259834,0.367214,-0.156667,0.261718,0.190314,0.106925,-0.974654,-0.996086,0.247926,F
-2.215039,-0.29909,0.352988,0.054854,-1.704602,1.43606,0.55993,-0.744892,0.001721,1.078163,A
0.710453,-0.283388,0.128935,0.601905,0.976743,-0.930856,-1.101088,0.781372,1.810246,-0.115934,I
0.31545,0.540986,0.029355,-0.395163,0.261718,-0.806282,0.031425,1.022977,0.562987,-0.630603,G
0.179667,-0.173471,0.121822,-1.139205,0.17234,-0.764757,0.408929,-1.161566,-0.466001,-0.783426,A
0.73514,-0.283388,0.089814,-1.848127,0.976743,-1.927453,0.182426,-1.287203,0.40708,-1.697675,I
-0.314087,-0.040001,0.303198,1.37665,0.17234,0.107265,0.446679,0.915669,1.529613,-0.029703,X
-0.141273,0.250492,0.406334,1.250286,-2.687761,-0.224934,0.144676,0.883594,1.560794,-0.164347,E
-0.017834,-0.330495,0.488131,-0.183313,0.17234,1.35301,-0.308329,-0.622886,-0.123005,1.578367,F
-0.06721,-0.149918,0.32098,0.118589,0.261718,,0.182426,-0.036366,0.500624,0.154354,A
-0.017834,-0.047852,0.093371,-0.139302,0.261718,0.024215,0.220177,0.452941,0.032902,0.028813,A
0.401857,-0.29909,0.328093,0.432395,-1.257711,0.314889,0.182426,-0.344158,-0.684271,0.311421,A
0.043885,-0.079257,0.061363,0.565085,0.261718,0.024215,0.484429,-0.737553,-0.933723,-0.131762,A
